,business_id,stars,RestaurantsAttire,RestaurantsGoodForGroups,DriveThru,OutdoorSeating,RestaurantsTableService,WheelchairAccessible,Smoking,ByAppointmentOnly,HappyHour,BusinessAcceptsCreditCards,BYOBCorkage,AcceptsInsurance,HasTV,BikeParking,Corkage,DogsAllowed,GoodForKids,RestaurantsTakeOut,BusinessAcceptsBitcoin,RestaurantsPriceRange2,WiFi,RestaurantsReservations,RestaurantsDelivery,NoiseLevel,Caters,CoatCheck,BYOB,AgesAllowed,Alcohol,GoodForDancing,wednesday,hipster,halal,saturday,live,brunch,no_music,soy-free,trendy,dairy-free,garage,kosher,latenight,thursday,gluten-free,intimate,classy,lot,dj,valet,karaoke,background_music,sunday,divey,romantic,breakfast,vegetarian,touristy,monday,validated,dinner,vegan,upscale,street,friday,casual,dessert,lunch,jukebox,video,tuesday
3925,wNya6ItPXXde2ulzm_tNQw,3.0,casual,True,,False,False,,,,,True,,,False,True,,,True,True,,1,free,False,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3926,52M-iwLEc185itv2BiuKmA,3.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,no,True,False,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3927,_teXF0SOhsW9sG00YvZ7kw,4.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,False,,,,,False,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,False,,,
3928,mwKixosYQq8zyx2YAvrkPw,4.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,2,free,True,True,quiet,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,True,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
3929,kKYbzzq0y7yuaUBHsSf02g,3.5,casual,True,,False,,,,,,,,,True,False,,,True,True,,2,no,True,True,average,True,,,,,,,,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
3930,XhMfL-6lt-prYyC9Lp02gg,4.0,casual,False,,False,,,,,,True,,,False,False,,,False,True,,1,no,False,False,quiet,False,,,,none,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,True,,,,,
3931,RpLfGOE7Hjru2Tc3zN9kOQ,1.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,ag8gM2YKZkjndCvl2ti7kQ,4.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,1,no,False,True,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
3933,8Sqd1E8Jhjt3pbsoyOZ4dQ,3.0,casual,False,,False,,,,,,,,,False,False,,,True,True,,1,no,False,False,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,rntKF4Dm9JIJoSNi5XqRsQ,3.5,casual,True,,False,True,,,,,,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3935,8BBcTUOmXT0dJ33hYtLUAw,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
3936,9ULcHyUTN1O16Vr8KUMQew,3.0,casual,False,,True,False,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,True,False,False,,False,,False,True,,False,False,,False,False,True,,,
3937,raQFxUEzh8bfHUQLkiNHcg,3.5,casual,,,,,,,,,True,,,,,,,,True,,1,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
3938,GhWMl0J2gOOH61BhBMTAAA,3.5,casual,True,,True,True,,,,,True,,,True,True,,,True,True,False,2,free,False,False,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3939,iBH1TeUrJn1VuL59J1StUg,3.0,casual,False,,True,,,,,,,,,True,,,,True,True,,1,,,True,quiet,True,,,,full_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,WJ0dK9O_prt2ud1BXAZYtg,2.5,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,True,quiet,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3941,_28WWtPWNYlxzl-GY9Gvog,1.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,True,False,,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3942,H_kmGpsFi5siSe6czjtoCg,2.5,casual,True,,,,,,,,True,,,,,,,True,,,1,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
3943,3peFkW4ohXXYq6_yFNvNgA,2.5,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,cm5pya6toFXn6sJT4FVGyg,4.0,casual,True,,False,True,False,,,,True,,,True,True,,True,True,True,False,2,free,True,True,quiet,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3945,I5cGJJw5-VXJtxO58WfuLA,3.0,casual,False,,False,,,,,,True,,,False,False,,,True,True,,1,no,False,False,quiet,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3946,WodkFjx5WTStUrLSub4LYw,2.0,casual,True,,,,,,,,,,,,,,,True,True,,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,fAo-3jt3oD69nwnr5M6FLQ,4.0,dressy,True,,False,,,,,,True,,,False,False,,,False,False,,4,no,True,False,quiet,False,,,,full_bar,,,False,,,,False,,,False,,True,,False,,,False,True,False,,True,,,,False,False,False,,False,,False,True,,False,False,,False,False,False,,,
3948,nt4u1wSGcvxZL6e15oViWw,2.5,casual,True,,False,,,,,,,,,False,False,,,True,True,,2,no,True,False,average,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
3949,gZnw4b7wFxf8dYe-8E0t3w,3.0,casual,True,,False,,,,,,,,,,True,,,True,True,,2,,True,True,,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3950,GXbag8-ubKs5qb1dMNyMTQ,3.0,casual,True,,False,,,,,,,,,False,,,,False,True,,2,,True,False,average,False,,,,none,,,,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
3951,r9J4uFdWhDgH8poy1KTdDg,2.0,casual,True,True,False,False,,,,,True,,,True,True,,,True,True,,1,free,False,False,average,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
3952,ooFlFjIuGW8Lx0bxmvEZJg,3.5,casual,True,,False,True,,,,,True,,,False,False,,,True,True,,2,no,False,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3953,uHyvmKKhKM0sip12o4HyFA,3.5,casual,True,,False,,,,,,,,,,,,,True,True,,2,,True,,average,False,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,True,,,,,
3954,v9RUMrIlWzjs08qQITnS9Q,2.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,no,False,True,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
3955,DId2r0a4C2ixCbuLApxx8g,1.5,casual,True,,,,,,,,True,,,,,,,,True,,1,,,True,,,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
3956,4XGjbI2Ggi-kdgt9eZR83w,2.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,no,False,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,False,,,
3957,i55cm4i5C7fSCVONIQ8DRg,4.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,False,1,free,True,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3958,XE97VxjZoRxV6IM05grY0g,4.5,casual,True,,False,True,,,,,True,,,True,True,,,True,True,,2,no,False,True,quiet,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
3959,e88VWa9xdHmSFdMZne9eLQ,3.5,casual,True,,False,False,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
3960,hKf6pKpz4VaJ3IOP9zusSQ,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,True,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,True,,False,,,,,
3961,Vc8sXKEdO9yVxbRlwBFHKQ,2.5,casual,True,,True,,,,,,True,,,False,,,,True,True,,1,,True,True,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,False,,,,,
3962,170EB5mUxLCj-Tn_5t-_kw,2.5,casual,True,,False,,,,,,True,,,,False,,,True,True,,1,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963,TYEQ38ONpmYMYv378IByhw,3.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,no,True,False,loud,True,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3964,H2RgkjPs3W-CxbyygCJJew,4.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,free,True,True,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
3965,NnV0LkIs5YjUSPzAP1nWXQ,4.0,casual,True,,False,True,True,,,,True,,,True,True,,,True,True,,2,free,True,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,True,True,,,
3966,egN_EvHk4bwGLhqGBrp37A,3.5,casual,,,False,True,,,,,,,,True,,,,False,True,,2,free,True,,average,,,,,none,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,False,False,False,,False,,,False,,False,,,False,False,False,,,
3967,xL-Ckvr8k8vEBJxC1wsCqQ,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,True,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,False,,,
3968,nuVAfv24cYXl_PerBXWQwA,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3969,O_9K3WhlGlXW3KFPfTo0yA,2.5,casual,True,,False,,,,,,,,,True,False,,,True,True,,2,free,True,False,loud,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
3970,YrFBrZSOPqR37lQrUG2gGw,2.0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3971,22SabxkOHG2gD4VuVlQR5Q,2.5,casual,False,,True,,,,,,True,,,False,,,,True,True,,2,no,,True,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
3972,B41kSVjdFOwOrZTuJaTF7g,3.0,casual,True,,False,,,,,,,,,True,False,,,True,True,,2,no,True,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3973,n4Nvr46Gqt75ok_ykftcXw,3.0,casual,False,,False,True,,,,,,,,False,False,,,True,True,,1,no,False,True,average,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,True,,,
3974,-_5dPMqd2-dZh8xSSmw3Ag,2.5,casual,True,,False,,,,,,True,,,False,False,,,True,True,,1,no,False,False,loud,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
3975,2rgQ1TULwVoY7TnUlnH7Yw,4.0,casual,True,,True,,,,,,True,,,,,,,True,True,,2,,True,False,,,,,,full_bar,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
3976,WesHVJ45hCr17_bn9s69nw,2.5,casual,False,,,,,,,,True,,,,,,,True,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,f1ZKauu7dCB6iplmKqplAQ,3.5,casual,True,,False,True,,,,,True,,,True,False,,False,True,True,,2,no,True,False,average,True,,,,full_bar,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3978,OgwN65jZebPRIPSmNpRP7A,4.0,casual,True,,False,True,False,,,,True,,,False,True,,,True,True,,2,free,True,False,quiet,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
3979,zXjA4Jms2jCAP09EO7Ghfg,4.0,casual,True,,True,False,,,,,True,,,True,False,,,True,True,,1,no,True,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3980,AbQMlXCfWvMnNXADMaiMIw,3.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,no,True,True,quiet,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3981,naTXjWzBdINebf6jfnwtwA,2.5,casual,True,,False,,,,,,,,,True,False,,,True,True,,2,no,True,,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3982,5It12biyGxe2Dz6kkf7wGQ,3.5,casual,False,,True,,,,,,True,,,True,False,,,True,True,,1,,False,True,,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3983,46XwFClflfUmBI2eA9Py-g,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
3984,PV1lnCp6_OVsR93El679BQ,3.5,casual,True,,False,,,,,,,,,False,False,,,True,True,,2,no,True,False,loud,True,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3985,B5xWYgJDSN4RPPk4DlUajQ,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,True,False,quiet,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3986,5A9XLq-oNiua4fVrsRCaXg,3.0,,False,,,,,,,,True,,,,,,,,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,OVDGshcmfb4_6hyIdCu5Xg,3.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,1,no,False,True,average,False,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,bzz1t-CEN_G2MDdeirmySQ,3.5,casual,True,,False,True,True,,,,True,,,True,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3989,cPzIic1AqH1ApTVVaww5hw,2.5,casual,True,,False,True,False,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
3990,5Lcit9Zt6TF9bmKoFMhF0g,4.0,casual,True,,False,True,,,,,True,,,True,True,,,True,True,,1,free,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3991,2-l_q7HBRak5i6X46l0OHw,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,False,,,,,
3992,jg37O7ANF7hqggS6bxUpcQ,3.5,casual,True,,False,True,,,,,,,,False,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
3993,966W5oXOBW0ZWhNYy0yjcA,4.0,casual,True,,False,True,True,,,,True,,,True,True,,False,True,True,False,2,free,True,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3994,3gm_H_pt20MSNXxPObkhIw,2.0,casual,True,,False,True,True,,,,True,,,False,False,,,True,True,,1,no,True,False,,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3995,N0L1C5K9ViBD58vig5sahw,3.5,casual,False,,False,,,,,,True,,,True,,,,True,True,,1,,False,False,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,pdr6U7qSa9jIivVy_glF-w,2.0,casual,True,,False,,,,,,True,,,True,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
3997,ooZQt0jRqrJ_ejhjP8C4Mg,2.5,casual,True,,True,False,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
3998,qauRz11yg55rc9_ERi5TTg,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,,False,False,quiet,False,,,,,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
3999,u46kIZVn9W6L2eWkuDjW9Q,1.0,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,0iJcWcDjaC4CVpR0uQFe5Q,2.0,casual,True,,False,,,,,,True,,,True,,,,True,True,,1,no,False,False,loud,False,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
4001,QjgcO46oKDixhFYpmPL38g,2.0,casual,False,,False,,,,,,True,,,,,,,True,True,,2,,False,True,quiet,,,,,,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
4002,ll_ynzd5vHXqWzLJ4MNgIA,2.0,casual,True,,False,,,,,,,,,,,,,True,True,,2,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,2YBO1LEKIgyle0uX50u15Q,3.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,free,False,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,True,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
4004,0q_BHpxbikVtPRRLRu-U0g,4.5,dressy,True,,True,True,True,no,,,True,yes_corkage,,False,False,True,,False,False,,4,free,True,False,quiet,False,True,,,full_bar,False,False,False,,True,False,False,False,,False,,True,,False,False,,False,True,False,False,True,False,False,False,False,True,False,,False,False,False,True,,True,False,True,False,False,False,False,False,False
4005,IpQG7s5l7ba5NxyzTxn7pg,4.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,no,True,False,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,False,,,
4006,SykyXR8BFiBRH9ON-Kj9kg,4.0,,,,True,False,True,,,,,,,True,True,,,,True,,2,no,False,False,,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
4007,zLNUZ0xCgf4xaMpIB8J3BQ,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
4008,9OwoNe9ksUeU6zYasGhrPA,2.5,casual,True,,False,,,,,,True,,,True,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
4009,OB8vZCzHXv9ZyKLTJe2K3g,2.0,casual,True,,False,,,,,,,,,False,,,,True,True,,2,,False,False,loud,True,,,,,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
4010,NXcV1HuXbfus0QNdI6UpOA,4.5,casual,True,,False,True,True,,,,True,,,True,True,,False,True,True,,1,free,False,False,average,True,,,,none,,,False,,,,False,,,True,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,True,True,,,
4011,-_DxZ8gKU50sfuZEu4ypKg,4.0,casual,True,,True,,,,,,True,,,False,True,,,False,True,,2,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
4012,8KsMtzkmKgNsiVWyeeYQYw,3.5,casual,True,,True,,,,,,True,,,True,True,,,True,True,,2,,False,False,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
4013,szhJLmdLDVFTevm8fu0T4A,3.5,casual,True,,False,True,,,,,True,,,False,False,,,True,True,,2,no,False,False,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
4014,XODz0rilGYo6_xd5e7isOw,3.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
4015,GqBP4UM_z2BAJz_ZUzdecA,4.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,,,True,quiet,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
4016,xUUKtG0E-qAv3RyeOV20rg,4.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,free,True,False,average,,,,,,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,False,,,
4017,rIeXMt92PLNjZbemWKRXcA,4.0,casual,True,,False,True,True,,,,True,,,True,True,,False,True,True,,2,free,True,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
4018,Mi1IdbjqjGoYK09oDu8JVw,3.0,casual,False,,True,,,,,,True,,,,,,,True,True,,1,,False,False,,,,,,none,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
4019,18xmM5Z3fwcI6UD0M4M8mg,3.0,casual,True,,False,,,,,,,,,True,,,,True,False,,2,no,True,False,average,,,,,full_bar,,,,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
4020,ePCa7c2zvroyiwECOek5wA,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
4021,Ch3HkwQYv1YKw_FO06vBWA,3.5,casual,True,,True,,,,,,True,,,True,True,,,True,True,,2,free,True,False,average,True,,,,full_bar,,,False,False,,,False,,False,False,False,False,False,False,,True,False,False,True,,False,,,,False,False,False,False,False,,False,True,False,False,False,,True,False,True,,,
4022,HwgCbqHWaM4uWGp_A1G1nQ,4.0,casual,True,,False,True,True,,,,,,,False,True,,False,True,True,,2,no,True,True,quiet,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,True,,True,False,False,,,
4023,30QeX9bXmjYqrhZlpomFsw,3.0,,,,,,,,,,,,,,,,,,True,,2,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,6vV13vQlpcDtfOIVyDruvQ,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,True,,False,,False,True,,False,False,,True,False,True,,,
4025,FbayoQWK77lRJ7Luo2WKlA,2.0,,False,,,,,,,,True,,,,,,,,,,,,,False,average,,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
4026,UMWzaFhW6M3nsIDyIpMfhg,3.5,casual,True,,False,,,,,,True,,,True,,,,True,True,,2,,False,True,quiet,,,,,,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
4027,F9h98ZFHLCHG7SdVbXMz0g,3.5,casual,True,,False,True,True,,,,,,,False,True,,,True,True,,2,free,True,False,quiet,False,,,,full_bar,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,True,,,
4028,f0zHPEwKLf3Aguf_IDemRQ,3.0,casual,True,,False,True,,,,,,,,False,,,False,True,True,,1,free,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,True,,True,False,True,,,
